ParticipantID,BlockID,x,z
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.056406,-5.775421
1,4,5.270314,-5.775421
1,4,5.7502,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,5.775486,-5.799274
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,-0.01800776
1,4,8.296967E-05,-0.06396866
1,4,0.002475739,-0.4206223
1,4,0.04392672,-0.9761758
1,4,0.06085491,-1.531729
1,4,0.007444859,-2.087283
1,4,-0.2425723,-2.642836
1,4,-0.652432,-3.19839
1,4,-1.072287,-3.753943
1,4,-1.433525,-4.309496
1,4,-1.544738,-4.86505
1,4,-1.34615,-5.420603
1,4,-0.8022437,-5.976157
1,4,-0.2466903,-6.53171
1,4,0.3088632,-7.087264
1,4,0.8644166,-7.642817
1,4,1.41997,-8.198372
1,4,1.786968,-8.753925
1,4,1.587627,-9.309479
1,4,1.316028,-9.865032
1,4,1.405783,-10.42059
1,4,1.919504,-10.97614
1,4,2.475057,-11.53169
1,4,2.979045,-12.08725
1,4,3.324358,-12.6428
1,4,3.531091,-13.19835
1,4,3.602144,-13.75391
1,4,3.565762,-14.30946
1,4,3.550407,-14.31981
1,4,3.550407,-14.31981
1,4,3.550407,-14.31981
1,4,3.550407,-14.31981
1,4,3.550407,-14.31981
1,4,3.550407,-14.31981
1,4,3.550407,-14.31981
1,4,3.550407,-14.31981
1,4,3.550407,-14.31981
1,4,3.567394,-14.31981
1,4,3.646984,-14.31981
1,4,3.731145,-14.31981
1,4,3.815307,-14.31981
1,4,3.891542,-14.31981
1,4,3.896627,-14.4226
1,4,3.896627,-14.5145
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,3.896627,-14.52014
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0.02634096,0
1,4,0.07982111,0
1,4,0.1188984,0
1,4,0.1592913,0
1,4,0.1996841,0
1,4,0.240077,0
1,4,0.2804699,0
1,4,0.3249021,0
1,4,0.3612556,0
1,4,0.4056859,0
1,4,0.4420352,0
1,4,0.4824233,0
1,4,0.5228114,0
1,4,0.5631995,0
1,4,0.6076264,0
1,4,0.6480145,0
1,4,0.6884027,0
1,4,0.7276034,0
1,4,0.7640338,0
1,4,0.8004642,0
1,4,0.8368945,0
1,4,0.8733249,0
1,4,0.9097552,0
1,4,0.9461856,0
1,4,0.9826159,0
1,4,1.019046,0
1,4,1.055477,0
1,4,1.091907,0
1,4,1.128337,0
1,4,1.164768,0
1,4,1.201198,0
1,4,1.237628,0
1,4,1.259809,0
1,4,1.259809,0
1,4,1.259809,-0.01155853
1,4,1.200254,-0.362102
1,4,0.7153592,-0.9732108
1,4,0.1598058,-1.528764
1,4,-0.3401923,-2.028762
1,4,-0.8957458,-2.584316
1,4,-1.451299,-3.139869
1,4,-2.006853,-3.695423
1,4,-2.562406,-4.250976
1,4,-3.117959,-4.80653
1,4,-3.729069,-5.417638
1,4,-4.284624,-5.973192
1,4,-4.840177,-6.528745
1,4,-5.39573,-7.084299
1,4,-5.951284,-7.639852
1,4,-6.506837,-8.195406
1,4,-7.062391,-8.750959
1,4,-7.617944,-9.306513
1,4,-8.062387,-9.750956
1,4,-8.062387,-9.750956
1,4,-8.062387,-9.750956
1,4,-8.062387,-9.750956
1,4,-8.062387,-9.750956
1,4,-8.062387,-9.750956
1,4,-7.966821,-9.608223
1,4,-7.74194,-9.339119
1,4,-7.691703,-9.328505
1,4,-7.686489,-9.390404
1,4,-7.686489,-9.945957
1,4,-7.705133,-10.50151
1,4,-7.770176,-11.02038
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.09183
1,4,-7.823037,-11.12189
1,4,-7.823037,-11.19677
1,4,-7.823037,-11.19677
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,-0.3830853,0.3080792
1,4,-0.9386392,0.8636327
1,4,-1.494193,1.339628
1,4,-2.049746,1.744088
1,4,-2.605299,1.875659
1,4,-3.160853,1.827178
1,4,-3.771962,1.67031
1,4,-4.327517,1.52229
1,4,-4.88307,1.400864
1,4,-5.438624,1.399745
1,4,-5.994177,1.399745
1,4,-6.549731,1.399745
1,4,-7.105284,1.399693
1,4,-7.660838,1.325657
1,4,-8.216392,1.224909
1,4,-8.771945,1.123734
1,4,-9.327498,1.022559
1,4,-9.883052,0.9213834
1,4,-10.43861,0.8224683
1,4,-10.99416,0.7280869
1,4,-11.54971,0.6444554
1,4,-12.10527,0.5970769
1,4,-12.66082,0.5970769
1,4,-13.21637,0.7345982
1,4,-13.33799,0.839931
1,4,-13.33799,0.839931
1,4,-13.33799,0.839931
1,4,-13.33799,0.839931
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,0.07495117
1,4,0,0.264255
1,4,0,0.5491734
1,4,0,0.8784366
1,4,-0.1168571,1.431096
1,4,-0.5360866,1.986649
1,4,-0.8991652,2.423609
1,4,-0.9175057,2.437327
1,4,-0.9175057,2.437327
1,4,-0.9175057,2.437307
1,4,-0.9175057,2.384935
1,4,-0.9175057,2.373847
1,4,-0.9175057,2.373847
1,4,-0.9175057,2.373847
1,4,-0.9175057,2.373847
1,4,-0.9175057,2.373847
1,4,-0.9175057,2.373847
1,4,-0.9175057,2.330715
1,4,-0.9175057,1.882086
1,4,-0.9175057,1.270977
1,4,-0.883153,0.7709794
1,4,-0.7661128,0.3153358
1,4,-0.5833492,0.1899352
1,4,-0.09204006,0.1792121
1,4,0.4635139,0.271234
1,4,1.019067,0.69663
1,4,1.574621,1.248159
1,4,2.130174,1.803712
1,4,2.685728,2.352259
1,4,3.241281,2.583946
1,4,3.796834,2.581171
1,4,4.352388,2.399209
1,4,4.907941,2.059504
1,4,5.168001,1.666051
1,4,5.152071,1.412995
1,4,4.878131,1.237265
1,4,4.366633,1.129131
1,4,3.81108,1.12639
1,4,3.360523,1.134718
1,4,3.295697,1.1718
1,4,3.295697,1.206747
1,4,3.295697,1.268191
1,4,3.295697,1.573824
1,4,3.300855,1.689229
1,4,3.300855,1.689229
1,4,3.300855,1.689229
1,4,3.300855,1.689229
1,4,3.300855,1.689229
1,4,3.300855,1.689229
